"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","0.00245093040062194","712","31043","690","0.0222272331926682","0.969101123595506","GO:0031410","GO:CC","cytoplasmic vesicle","33180","1078","GO:0005737;GO:0097708"
"query_1","TRUE","0.00245093040062194","712","31043","690","0.0222272331926682","0.969101123595506","GO:0097708","GO:CC","intracellular vesicle","33180","3068","GO:0031982;GO:0043231"
"query_1","TRUE","0.00314217110361222","2741","31043","2611","0.0841091389363142","0.952572053994892","GO:0031090","GO:CC","organelle membrane","33180","1017","GO:0016020;GO:0043227"
"query_1","TRUE","0.00315210569391078","1632","31043","1563","0.0503495151886093","0.957720588235294","GO:0098588","GO:CC","bounding membrane of organelle","33180","3147","GO:0031090"
"query_1","TRUE","0.0036690264025284","278","31043","274","0.00882646651418999","0.985611510791367","GO:0098791","GO:CC","Golgi apparatus subcompartment","33180","3185","GO:0005794;GO:0031984"
"query_1","TRUE","0.00462615784550511","245","31043","242","0.00779563830815321","0.987755102040816","GO:0005802","GO:CC","trans-Golgi network","33180","351","GO:0098791"
"query_1","TRUE","0.00506563138255983","213","31043","211","0.00679702348355507","0.990610328638498","GO:0009505","GO:CC","plant-type cell wall","33180","567","GO:0005618"
"query_1","TRUE","0.0057793925706722","139","31043","139","0.0044776600199723","1","GO:0005938","GO:CC","cell cortex","33180","447","GO:0005737;GO:0071944"
"query_1","TRUE","0.0085404902919757","289","31043","284","0.00914860032857649","0.982698961937716","GO:0030659","GO:CC","cytoplasmic vesicle membrane","33180","923","GO:0012506;GO:0031410"
"query_1","TRUE","0.00872257492138482","171","31043","170","0.00547627484457043","0.994152046783626","GO:0099023","GO:CC","vesicle tethering complex","33180","3264","GO:0032991"
"query_1","TRUE","0.00964042607630766","1513","31043","1448","0.0466449763231646","0.95703899537343","GO:1990904","GO:CC","ribonucleoprotein complex","33180","4008","GO:0032991"
"query_1","TRUE","0.0104886623126961","168","31043","167","0.00537963470025449","0.994047619047619","GO:0005615","GO:CC","extracellular space","33180","227","GO:0005576;GO:0110165"
"query_1","TRUE","0.0119242695553538","562","31043","545","0.017556292884064","0.969750889679715","GO:0099080","GO:CC","supramolecular complex","33180","3270","GO:0110165"
"query_1","TRUE","0.023299819040181","435","31043","423","0.0136262603485488","0.972413793103448","GO:0005768","GO:CC","endosome","33180","323","GO:0012505;GO:0031410"
"query_1","TRUE","0.0235223428346332","118","31043","118","0.00380117900976065","1","GO:0031201","GO:CC","SNARE complex","33180","1029","GO:0005737;GO:0098796"
"query_1","TRUE","0.0244872991803936","456","31043","443","0.0142705279773218","0.971491228070175","GO:0022626","GO:CC","cytosolic ribosome","33180","833","GO:0005829;GO:0005840"
"query_1","TRUE","0.0285054431128313","290","31043","284","0.00914860032857649","0.979310344827586","GO:0012506","GO:CC","vesicle membrane","33180","667","GO:0031090;GO:0031982"
"query_1","TRUE","0.0460204606823019","418","31043","406","0.0130786328640917","0.971291866028708","GO:0099081","GO:CC","supramolecular polymer","33180","3271","GO:0099080"
"query_1","TRUE","0.0460204606823019","418","31043","406","0.0130786328640917","0.971291866028708","GO:0099512","GO:CC","supramolecular fiber","33180","3294","GO:0099081"
"query_1","TRUE","0.0497981425551559","416","31043","404","0.0130142061012144","0.971153846153846","GO:0099513","GO:CC","polymeric cytoskeletal fiber","33180","3295","GO:0005856;GO:0099512"
"query_1","TRUE","6.86867859491001e-05","325","34339","325","0.00946445732257783","1","GO:0004675","GO:MF","transmembrane receptor protein serine/threonine kinase activity","35844","950","GO:0004674;GO:0019199"
"query_1","TRUE","0.000123007455137282","1913","34339","1870","0.0544570313637555","0.977522216414009","GO:0004674","GO:MF","protein serine/threonine kinase activity","35844","949","GO:0004672"
"query_1","TRUE","0.00267225151391536","2675","34339","2601","0.075744779987769","0.972336448598131","GO:0004672","GO:MF","protein kinase activity","35844","947","GO:0016301;GO:0016773;GO:0140096"
"query_1","TRUE","0.00431316325812874","3013","34339","2926","0.0852092373103468","0.97112512446067","GO:0016773","GO:MF","phosphotransferase activity, alcohol group as acceptor","35844","2906","GO:0016772"
"query_1","TRUE","0.00494559643200686","703","34339","692","0.0201520137453042","0.984352773826458","GO:0060089","GO:MF","molecular transducer activity","35844","7750","GO:0003674"
"query_1","TRUE","0.00558329393996994","335","34339","333","0.00969742857974897","0.994029850746269","GO:0015293","GO:MF","symporter activity","35844","2410","GO:0015291"
"query_1","TRUE","0.00931565107559478","453","34339","448","0.0130463904015842","0.988962472406181","GO:0004888","GO:MF","transmembrane signaling receptor activity","35844","1116","GO:0038023"
"query_1","TRUE","0.0105622171043617","676","34339","665","0.0193657357523516","0.983727810650888","GO:0038023","GO:MF","signaling receptor activity","35844","5012","GO:0060089"
"query_1","TRUE","0.0107915100569089","407","34339","403","0.0117359270799965","0.99017199017199","GO:0019199","GO:MF","transmembrane receptor protein kinase activity","35844","3412","GO:0004672;GO:0004888"
"query_1","TRUE","0.0119736619529822","2554","34339","2481","0.0722502111302018","0.97141738449491","GO:0003700","GO:MF","DNA-binding transcription factor activity","35844","326","GO:0140110"
"query_1","TRUE","0.01689634139683","763","34339","749","0.0218119339526486","0.981651376146789","GO:0020037","GO:MF","heme binding","35844","3527","GO:0046906"
"query_1","TRUE","0.0212194752120782","3181","34339","3084","0.089810419639477","0.969506444514304","GO:0016301","GO:MF","kinase activity","35844","2705","GO:0016772"
"query_1","TRUE","0.0216874206512135","787","34339","772","0.0224817263170156","0.980940279542567","GO:0015291","GO:MF","secondary active transmembrane transporter activity","35844","2408","GO:0022804"
"query_1","TRUE","0.0248061664428939","748","34339","734","0.0213751128454527","0.981283422459893","GO:0016705","GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","35844","2851","GO:0016491"
"query_1","TRUE","0.0393731906589515","2835","34339","2749","0.0800547482454352","0.969664902998236","GO:0140110","GO:MF","transcription regulator activity","35844","9303","GO:0003674"
"query_1","TRUE","0.0400737915589137","282","34339","280","0.00815399400099013","0.99290780141844","GO:0016709","GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","35844","2855","GO:0004497;GO:0016705"
