"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","0.0291083737723515","171","30201","167","0.0055296182245621","0.976608187134503","GO:0099023","GO:CC","vesicle tethering complex","33180","3264","GO:0032991"
"query_1","TRUE","0.0314987127794609","130","30201","128","0.00423827025595179","0.984615384615385","GO:0005871","GO:CC","kinesin complex","33180","396","GO:0005875"
"query_1","TRUE","0.0411194421273191","147","30201","144","0.00476805403794576","0.979591836734694","GO:0010008","GO:CC","endosome membrane","33180","645","GO:0005768;GO:0030659;GO:0098588"
"query_1","TRUE","0.0430933964102113","104","30201","103","0.00341048309658621","0.990384615384615","GO:0000123","GO:CC","histone acetyltransferase complex","33180","9","GO:0000785;GO:0031248"
"query_1","TRUE","0.0495205872997432","2741","30201","2540","0.0841031753915433","0.926669098869026","GO:0031090","GO:CC","organelle membrane","33180","1017","GO:0016020;GO:0043227"
"query_1","TRUE","2.02330469509632e-05","12212","33549","11541","0.344004292229277","0.945054045201441","GO:0043167","GO:MF","ion binding","35844","5224","GO:0036094"
"query_1","TRUE","4.8477128580471e-05","1913","33549","1839","0.0548153447196638","0.96131730266597","GO:0004674","GO:MF","protein serine/threonine kinase activity","35844","949","GO:0004672"
"query_1","TRUE","5.39804273670144e-05","335","33549","332","0.00989597305433843","0.991044776119403","GO:0015293","GO:MF","symporter activity","35844","2410","GO:0015291"
"query_1","TRUE","6.17715272684446e-05","2554","33549","2446","0.0729082834063609","0.957713390759593","GO:0003700","GO:MF","DNA-binding transcription factor activity","35844","326","GO:0140110"
"query_1","TRUE","0.000108192840482667","12567","33549","11867","0.353721422397091","0.944298559719901","GO:0036094","GO:MF","small molecule binding","35844","4911","GO:0005488"
"query_1","TRUE","0.000144459313440661","2835","33549","2710","0.0807773704134251","0.955908289241623","GO:0140110","GO:MF","transcription regulator activity","35844","9303","GO:0003674"
"query_1","TRUE","0.000322318450553668","6894","33549","6534","0.194759903424841","0.947780678851175","GO:0043168","GO:MF","anion binding","35844","5225","GO:0043167"
"query_1","TRUE","0.000698854884175469","787","33549","764","0.02277266088408","0.970775095298602","GO:0015291","GO:MF","secondary active transmembrane transporter activity","35844","2408","GO:0022804"
"query_1","TRUE","0.00171347690959879","2028","33549","1941","0.057855673790575","0.957100591715976","GO:0043565","GO:MF","sequence-specific DNA binding","35844","5280","GO:0003677"
"query_1","TRUE","0.00210749813062691","6907","33549","6539","0.194908939163611","0.94672071811206","GO:1901363","GO:MF","heterocyclic compound binding","35844","9876","GO:0036094"
"query_1","TRUE","0.0026291819235425","325","33549","320","0.00953828728129005","0.984615384615385","GO:0004675","GO:MF","transmembrane receptor protein serine/threonine kinase activity","35844","950","GO:0004674;GO:0019199"
