"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","3.17268397652571e-11","973","28423","932","0.0327903458466735","0.957862281603289","GO:0065003","GO:BP","protein-containing complex assembly","31814","15663","GO:0022607;GO:0043933"
"query_1","TRUE","3.88760608644625e-11","1676","28423","1581","0.0556239665059987","0.943317422434368","GO:0071705","GO:BP","nitrogen compound transport","31814","16638","GO:0006810"
"query_1","TRUE","4.90311631577573e-11","1672","28423","1577","0.0554832354079443","0.943181818181818","GO:0006629","GO:BP","lipid metabolic process","31814","2334","GO:0044238"
"query_1","TRUE","6.72404400003789e-11","714","28423","690","0.0242761144143827","0.966386554621849","GO:0042254","GO:BP","ribosome biogenesis","31814","9967","GO:0022613"
"query_1","TRUE","7.97558276958789e-11","1057","28423","1009","0.0354994194842205","0.954588457899716","GO:0032446","GO:BP","protein modification by small protein conjugation","31814","7514","GO:0070647"
"query_1","TRUE","1.36075539862006e-10","1789","28423","1683","0.0592126095063857","0.940749021799888","GO:0033036","GO:BP","macromolecule localization","31814","7939","GO:0051179"
"query_1","TRUE","2.57656423531578e-10","787","28423","757","0.0266333603067938","0.961880559085133","GO:0005976","GO:BP","polysaccharide metabolic process","31814","1849","GO:0005975;GO:0043170"
"query_1","TRUE","2.67729434521809e-10","537","28423","523","0.0184005910706118","0.973929236499069","GO:0051246","GO:BP","regulation of protein metabolic process","31814","13411","GO:0019538;GO:0060255;GO:0080090"
"query_1","TRUE","2.99085182506587e-10","1454","28423","1374","0.0483411321816839","0.944979367262723","GO:0008104","GO:BP","protein localization","31814","3109","GO:0070727"
"query_1","TRUE","2.99085182506587e-10","1454","28423","1374","0.0483411321816839","0.944979367262723","GO:0070727","GO:BP","cellular macromolecule localization","31814","16048","GO:0033036;GO:0051641"
"query_1","TRUE","3.12707659169331e-10","755","28423","727","0.0255778770713859","0.962913907284768","GO:0090407","GO:BP","organophosphate biosynthetic process","31814","18037","GO:0009058;GO:0019637"
"query_1","TRUE","3.59836664392259e-10","953","28423","911","0.0320515075818879","0.955928646379853","GO:0016071","GO:BP","mRNA metabolic process","31814","5073","GO:0016070"
"query_1","TRUE","5.61667378948958e-10","1015","28423","968","0.034056925729163","0.953694581280788","GO:0016567","GO:BP","protein ubiquitination","31814","5229","GO:0032446"
"query_1","TRUE","1.18399906224118e-09","1202","28423","1140","0.0401083629455019","0.948419301164726","GO:0051649","GO:BP","establishment of localization in cell","31814","13672","GO:0051234;GO:0051641"
"query_1","TRUE","1.51220429121355e-09","393","28423","386","0.0135805509622489","0.982188295165394","GO:0043161","GO:BP","proteasome-mediated ubiquitin-dependent protein catabolic process","31814","10465","GO:0006511;GO:0010498"
"query_1","TRUE","1.83106318492124e-09","957","28423","913","0.0321218731309151","0.954022988505747","GO:0009628","GO:BP","response to abiotic stimulus","31814","3535","GO:0050896"
"query_1","TRUE","2.92662838308145e-09","854","28423","817","0.0287443267776097","0.956674473067916","GO:0055086","GO:BP","nucleobase-containing small molecule metabolic process","31814","14030","GO:0006139;GO:0044281"
"query_1","TRUE","3.65273966802898e-09","603","28423","583","0.0205115575414277","0.966832504145937","GO:0009890","GO:BP","negative regulation of biosynthetic process","31814","3735","GO:0009058;GO:0009889;GO:0009892"
"query_1","TRUE","6.23003056992815e-09","501","28423","487","0.0171340111881223","0.972055888223553","GO:0016072","GO:BP","rRNA metabolic process","31814","5074","GO:0016070"
"query_1","TRUE","8.39230509531152e-09","668","28423","643","0.0226225240122436","0.962574850299401","GO:0071555","GO:BP","cell wall organization","31814","16529","GO:0045229;GO:0071554"
"query_1","TRUE","8.89474200587732e-09","1131","28423","1072","0.0377159342785772","0.947833775419982","GO:0046907","GO:BP","intracellular transport","31814","12264","GO:0006810;GO:0051641;GO:0051649"
"query_1","TRUE","9.1509858537421e-09","480","28423","467","0.0164303556978503","0.972916666666667","GO:0032259","GO:BP","methylation","31814","7392","GO:0008152"
"query_1","TRUE","1.19661908988131e-08","390","28423","382","0.0134398198641945","0.979487179487179","GO:0018193","GO:BP","peptidyl-amino acid modification","31814","5328","GO:0036211"
"query_1","TRUE","1.22746409783171e-08","588","28423","568","0.0199838159237237","0.965986394557823","GO:0010558","GO:BP","negative regulation of macromolecule biosynthetic process","31814","4194","GO:0009059;GO:0009890;GO:0010556;GO:0010605"
"query_1","TRUE","1.52985595732994e-08","939","28423","894","0.0314534004151567","0.952076677316294","GO:0008610","GO:BP","lipid biosynthetic process","31814","3192","GO:0006629;GO:0009058"
"query_1","TRUE","1.7306391925475e-08","1347","28423","1270","0.0446821236322696","0.942835931700074","GO:0045184","GO:BP","establishment of protein localization","31814","11159","GO:0008104;GO:0051234"
